timestamp_utc,ticker,mint,price_usd,session,source
2026-09-14T01:25:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,358.7550996649259,weekend,jupiter-price-v3
2026-09-14T01:25:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.8847049056207,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.53350520643247,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.8011142411796,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.7787288288808,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.32577932985816,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.2146837163988,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.806895328752,weekend,jupiter-price-v3
2026-09-14T01:40:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.8424002816547,weekend,jupiter-price-v3
2026-09-14T01:40:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.1562762153154,weekend,jupiter-price-v3
2026-09-14T01:40:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.9684371198625,weekend,jupiter-price-v3
2026-09-14T01:45:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.3635703350577,weekend,jupiter-price-v3
2026-09-14T01:45:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.13896009423377,weekend,jupiter-price-v3
2026-09-14T01:45:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.8385947343389,weekend,jupiter-price-v3
2026-09-14T01:50:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.920566971639,weekend,jupiter-price-v3
2026-09-14T01:50:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.3321504274898,weekend,jupiter-price-v3
2026-09-14T01:50:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4741238537629,weekend,jupiter-price-v3
2026-09-14T01:55:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.12105855216052,weekend,jupiter-price-v3
2026-09-14T01:55:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.8729348874602,weekend,jupiter-price-v3
2026-09-14T01:55:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.9817832124166,weekend,jupiter-price-v3
2026-09-14T02:00:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.64194646765588,weekend,jupiter-price-v3
2026-09-14T02:00:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.93895138708604,weekend,jupiter-price-v3
2026-09-14T02:00:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.6021238642957,weekend,jupiter-price-v3
2026-09-14T02:05:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.10230480618577,weekend,jupiter-price-v3
